id,fecha,convocatoria,facultad,carrera,tipo_colegio,estado_pago,concepto,monto,paso_embudo
4543,2023-10-29 09:39:20,2023-II,Otras,Ing. Mecánica,Privado,Validado,Matrícula,372.4,3
3143,2023-10-29 14:02:19,2023-II,Económicas,Economía,Privado,Validado,Matrícula,363.92,3
1090,2023-10-29 15:39:27,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Matrícula,368.62,3
2690,2023-10-29 22:01:57,2023-II,Económicas,Contabilidad,Privado,Validado,Inscripción,248.39,2
3030,2023-10-30 07:17:17,2023-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Matrícula,409.68,3
3584,2023-10-30 08:35:24,2023-II,Otras,Desarrollo Rural,Privado,Pendiente,Inscripción,245.23,1
2650,2023-10-30 08:42:16,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,218.06,3
4897,2023-10-30 12:40:15,2023-II,Agronomía,Agronomía,Estatal,Observado,Matrícula,493.5,1
4836,2023-10-30 14:43:14,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,221.32,3
4394,2023-10-30 15:39:07,2023-II,Otras,Desarrollo Rural,Estatal,Pendiente,Inscripción,227.09,1
1035,2023-10-30 16:57:20,2023-II,Agronomía,Agronomía,Privado,Validado,Inscripción,253.55,3
2531,2023-10-30 18:30:43,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,228.27,3
4057,2023-10-30 20:24:59,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,389.92,3
4536,2023-10-31 01:17:52,2023-II,RRNN,Ing. Ambiental,Estatal,Validado,Inscripción,238.66,2
1905,2023-10-31 05:05:10,2023-II,RRNN,Ing. Forestal,Privado,Validado,Examen,222.07,2
2860,2023-10-31 06:11:26,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,166.61,3
1938,2023-10-31 09:46:12,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,176.82,3
4823,2023-10-31 10:06:14,2023-II,Agronomía,Agronomía,Estatal,Observado,Inscripción,208.79,1
3618,2023-10-31 12:04:22,2023-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,282.35,2
4028,2023-10-31 21:41:19,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,224.83,1
877,2023-11-01 07:34:20,2023-II,Agronomía,Agronomía,Estatal,Observado,Examen,219.83,1
3008,2023-11-01 07:41:10,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,266.02,3
3803,2023-11-01 10:47:56,2023-II,RRNN,Ing. RRNN,Estatal,Validado,Inscripción,271.86,3
19,2023-11-01 15:13:03,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Matrícula,383.52,3
1542,2023-11-01 15:32:28,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,298.82,2
1422,2023-11-01 17:24:36,2023-II,Otras,Desarrollo Rural,Privado,Validado,Inscripción,224.52,2
445,2023-11-01 20:41:07,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Constancias,65.97,2
800,2023-11-01 21:28:00,2023-II,Económicas,Contabilidad,Privado,Validado,Matrícula,496.34,3
3050,2023-11-01 22:52:40,2023-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,404.78,3
721,2023-11-02 01:08:12,2023-II,Zootecnia,Zootecnia,Privado,Observado,Inscripción,271.75,1
1016,2023-11-02 02:55:48,2023-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,245.71,2
4268,2023-11-02 03:31:08,2023-II,Económicas,Economía,Estatal,Validado,Examen,163.79,2
193,2023-11-02 05:16:04,2023-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Otros,61.51,3
2095,2023-11-02 07:44:17,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,213.55,3
1157,2023-11-02 08:54:04,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Examen,223.67,2
2248,2023-11-02 14:00:32,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,246.4,2
3681,2023-11-02 14:56:53,2023-II,Zootecnia,Zootecnia,Privado,Validado,Examen,153.78,3
2244,2023-11-02 16:18:27,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,34.6,2
2113,2023-11-02 18:50:16,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,49.09,3
3684,2023-11-02 22:43:38,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,269.18,3
365,2023-11-02 23:29:34,2023-II,Agronomía,Agronomía,Estatal,Pendiente,Inscripción,285.7,1
3879,2023-11-03 04:27:22,2023-II,Zootecnia,Zootecnia,Estatal,Pendiente,Inscripción,260.08,1
2076,2023-11-03 04:56:10,2023-II,Económicas,Contabilidad,Estatal,Validado,Examen,202.47,3
2049,2023-11-03 10:13:48,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,158.47,3
3184,2023-11-03 10:20:05,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,164.18,3
2884,2023-11-03 13:26:46,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,213.96,3
3636,2023-11-03 18:57:17,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,190.43,3
1915,2023-11-04 00:07:42,2023-II,Otras,Desarrollo Rural,Estatal,Observado,Examen,177.09,1
3773,2023-11-04 00:54:40,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Matrícula,368.88,3
2955,2023-11-04 07:21:56,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,223.97,2
4602,2023-11-04 18:09:57,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,218.27,2
3749,2023-11-05 06:18:06,2023-II,Económicas,Economía,Privado,Validado,Matrícula,491.6,3
1892,2023-11-05 06:32:53,2023-II,RRNN,Ing. Forestal,Estatal,Observado,Inscripción,243.7,1
4278,2023-11-05 07:23:03,2023-II,Zootecnia,Zootecnia,Privado,Validado,Otros,133.46,3
3016,2023-11-05 10:24:15,2023-II,Económicas,Contabilidad,Estatal,Validado,Matrícula,365.56,3
29,2023-11-05 11:52:31,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,255.87,3
488,2023-11-05 17:59:30,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,273.73,1
952,2023-11-05 19:51:54,2023-II,Económicas,Contabilidad,Estatal,Validado,Examen,248.42,3
2834,2023-11-06 05:36:43,2023-II,Económicas,Contabilidad,Estatal,Validado,Examen,186.39,3
4320,2023-11-06 07:24:52,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Matrícula,428.25,3
1621,2023-11-06 07:49:55,2023-II,Agronomía,Agronomía,Estatal,Pendiente,Inscripción,224.26,1
4510,2023-11-06 13:20:37,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Otros,103.84,2
867,2023-11-06 13:34:39,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,273.53,3
4343,2023-11-06 22:46:27,2023-II,Económicas,Economía,Estatal,Validado,Constancias,74.09,2
2917,2023-11-06 23:54:23,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Inscripción,265.29,3
2836,2023-11-07 02:01:48,2023-II,Agronomía,Agronomía,Privado,Validado,Matrícula,419.71,3
2365,2023-11-07 05:02:17,2023-II,Zootecnia,Zootecnia,Estatal,Pendiente,Inscripción,220.03,1
3393,2023-11-07 05:55:31,2023-II,Agronomía,Agronomía,Estatal,Validado,Otros,126.56,3
3577,2023-11-07 08:45:36,2023-II,Económicas,Administración,Estatal,Pendiente,Inscripción,260.17,1
2216,2023-11-07 10:46:39,2023-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Constancias,78.81,3
2015,2023-11-07 17:25:02,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,218.28,2
2045,2023-11-07 18:07:13,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Examen,240.23,1
2212,2023-11-07 20:41:34,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Otros,72.97,2
451,2023-11-07 22:10:29,2023-II,Otras,Ing. Mecánica,Privado,Validado,Examen,240.98,2
3987,2023-11-07 22:52:40,2023-II,Agronomía,Agronomía,Estatal,Validado,Examen,184.53,2
3019,2023-11-08 03:20:56,2023-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Matrícula,397.25,3
1493,2023-11-08 13:06:46,2023-II,Zootecnia,Zootecnia,Privado,Observado,Matrícula,437.16,1
771,2023-11-08 15:17:59,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,150.08,2
4715,2023-11-09 02:30:21,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Constancias,63.18,3
3617,2023-11-09 02:33:55,2023-II,Económicas,Administración,Estatal,Pendiente,Matrícula,465.04,1
519,2023-11-09 12:40:21,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,296.77,3
3364,2023-11-09 13:39:11,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,292.51,3
4903,2023-11-09 19:23:20,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,219.57,3
455,2023-11-09 21:52:59,2023-II,Otras,Desarrollo Rural,Privado,Validado,Examen,214.62,3
2731,2023-11-10 01:19:15,2023-II,Económicas,Economía,Estatal,Pendiente,Matrícula,436.25,1
4421,2023-11-10 03:52:21,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Examen,222.34,1
2444,2023-11-10 07:53:03,2023-II,RRNN,Ing. RRNN,Privado,Validado,Examen,172.65,3
3774,2023-11-10 09:37:36,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,201.26,2
1781,2023-11-10 14:57:27,2023-II,Agronomía,Agronomía,Privado,Validado,Otros,93.74,3
379,2023-11-10 16:28:07,2023-II,Zootecnia,Zootecnia,Privado,Validado,Examen,247.92,3
3809,2023-11-10 16:34:54,2023-II,RRNN,Ing. Forestal,Privado,Validado,Examen,244.29,3
2156,2023-11-11 02:23:23,2023-II,Económicas,Administración,Estatal,Validado,Inscripción,293.43,3
2753,2023-11-11 05:32:08,2023-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,360.48,3
4296,2023-11-11 10:10:03,2023-II,Agronomía,Agronomía,Estatal,Validado,Examen,182.42,2
97,2023-11-11 10:33:46,2023-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,276.0,2
3513,2023-11-11 17:02:57,2023-II,RRNN,Ing. RRNN,Estatal,Pendiente,Inscripción,229.23,1
4306,2023-11-11 21:07:18,2023-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,293.72,2
2311,2023-11-12 04:59:22,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Otros,127.5,3
421,2023-11-12 12:49:26,2023-II,Económicas,Contabilidad,Estatal,Validado,Matrícula,477.96,3
79,2023-11-12 14:03:21,2023-II,Económicas,Contabilidad,Estatal,Validado,Examen,217.1,3
2435,2023-11-12 15:36:05,2023-II,Económicas,Administración,Estatal,Pendiente,Matrícula,431.05,1
974,2023-11-12 18:20:47,2023-II,Otras,Desarrollo Rural,Estatal,Pendiente,Examen,181.1,1
1193,2023-11-12 19:57:31,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Inscripción,232.39,1
315,2023-11-13 07:48:03,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,205.02,2
4280,2023-11-13 14:50:01,2023-II,Económicas,Administración,Privado,Validado,Examen,168.68,2
4,2023-11-13 15:23:33,2023-II,Zootecnia,Zootecnia,Privado,Pendiente,Inscripción,258.29,1
360,2023-11-13 16:20:56,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,358.57,3
127,2023-11-14 02:55:48,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,222.61,3
4481,2023-11-14 06:56:40,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,245.78,2
156,2023-11-14 21:06:06,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,200.6,2
1230,2023-11-16 01:21:14,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,188.95,2
1865,2023-11-16 23:18:14,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,365.57,3
4783,2023-11-17 04:34:23,2023-II,Otras,Ing. Mecánica,Privado,Observado,Matrícula,357.43,1
4077,2023-11-17 05:39:48,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,74.52,2
2871,2023-11-17 07:01:18,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Inscripción,261.56,3
4032,2023-11-17 10:11:26,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Matrícula,425.07,3
1919,2023-11-17 14:42:01,2023-II,Zootecnia,Zootecnia,Estatal,Pendiente,Otros,147.4,1
829,2023-11-17 18:25:06,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,181.08,2
2571,2023-11-18 00:56:15,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Examen,197.39,2
1688,2023-11-18 05:24:05,2023-II,RRNN,Ing. Ambiental,Privado,Pendiente,Matrícula,397.18,1
1256,2023-11-18 11:24:23,2023-II,Zootecnia,Zootecnia,Privado,Validado,Examen,165.64,3
220,2023-11-18 14:28:16,2023-II,Económicas,Administración,Estatal,Validado,Inscripción,270.52,3
4817,2023-11-18 21:38:52,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,403.12,3
809,2023-11-19 01:13:27,2023-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,279.08,3
717,2023-11-19 08:49:41,2023-II,RRNN,Ing. Ambiental,Estatal,Pendiente,Otros,66.94,1
4919,2023-11-19 13:06:33,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Otros,109.07,3
1582,2023-11-19 16:23:02,2023-II,RRNN,Ing. RRNN,Privado,Observado,Inscripción,212.14,1
3796,2023-11-19 17:16:04,2023-II,RRNN,Ing. Ambiental,Privado,Validado,Examen,155.54,2
4044,2023-11-19 17:51:35,2023-II,RRNN,Ing. RRNN,Estatal,Pendiente,Inscripción,273.46,1
4662,2023-11-19 18:39:06,2023-II,Otras,Desarrollo Rural,Privado,Validado,Matrícula,461.57,3
4652,2023-11-19 20:47:14,2023-II,Agronomía,Agronomía,Privado,Validado,Matrícula,442.37,3
2263,2023-11-20 02:12:46,2023-II,Económicas,Administración,Estatal,Validado,Inscripción,207.24,2
3060,2023-11-20 02:28:52,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Inscripción,226.09,1
3099,2023-11-20 02:36:44,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,266.09,3
1546,2023-11-20 05:55:42,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Examen,221.33,1
1262,2023-11-20 11:23:56,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,200.69,2
2613,2023-11-20 14:22:06,2023-II,Económicas,Administración,Estatal,Validado,Inscripción,253.9,3
3663,2023-11-20 14:36:34,2023-II,Agronomía,Agronomía,Estatal,Pendiente,Matrícula,388.66,1
1241,2023-11-20 15:41:33,2023-II,Económicas,Contabilidad,Privado,Validado,Inscripción,210.23,3
1030,2023-11-21 02:16:44,2023-II,Agronomía,Agronomía,Estatal,Pendiente,Examen,156.35,1
262,2023-11-21 04:20:20,2023-II,Otras,Ing. Mecánica,Privado,Observado,Inscripción,228.57,1
152,2023-11-21 06:41:16,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Examen,158.6,1
728,2023-11-21 13:53:19,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Inscripción,282.97,1
4107,2023-11-21 16:21:09,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,242.31,3
1475,2023-11-21 17:45:48,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Examen,239.31,2
52,2023-11-22 15:40:52,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,283.12,3
3938,2023-11-22 18:09:25,2023-II,Agronomía,Agronomía,Privado,Observado,Examen,242.4,1
824,2023-11-22 20:49:48,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,203.1,3
4524,2023-11-22 21:53:16,2023-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,243.46,3
2038,2023-11-22 23:17:56,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,263.94,2
2087,2023-11-23 07:28:28,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,255.33,3
1434,2023-11-23 14:10:26,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,228.34,3
4489,2023-11-23 23:44:44,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Constancias,42.41,3
2698,2023-11-24 09:50:31,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,189.73,3
3332,2023-11-24 17:05:36,2023-II,Agronomía,Agronomía,Estatal,Validado,Examen,246.54,3
856,2023-11-24 19:27:29,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,241.77,2
2904,2023-11-24 23:47:15,2023-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,231.88,3
3446,2023-11-25 01:20:21,2023-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,483.22,3
160,2023-11-25 01:32:40,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,262.68,2
2155,2023-11-25 03:03:34,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,221.38,3
3375,2023-11-25 04:20:47,2023-II,RRNN,Ing. Ambiental,Privado,Validado,Examen,214.68,3
320,2023-11-25 05:50:20,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,192.09,3
625,2023-11-25 06:13:17,2023-II,Económicas,Administración,Estatal,Validado,Examen,172.06,3
3665,2023-11-25 10:36:32,2023-II,Otras,Ing. Mecánica,Estatal,Observado,Matrícula,402.8,1
4291,2023-11-25 18:38:29,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,234.21,2
1215,2023-11-25 19:56:05,2023-II,Agronomía,Agronomía,Estatal,Validado,Examen,175.04,3
3569,2023-11-25 21:49:31,2023-II,Económicas,Administración,Estatal,Validado,Otros,132.26,2
2897,2023-11-26 00:52:11,2023-II,Agronomía,Agronomía,Privado,Validado,Examen,168.43,3
4952,2023-11-26 14:18:07,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,371.36,3
1108,2023-11-26 20:42:14,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,281.39,3
344,2023-11-27 00:54:00,2023-II,Otras,Desarrollo Rural,Privado,Validado,Otros,79.14,2
2292,2023-11-27 03:37:15,2023-II,RRNN,Ing. Ambiental,Estatal,Validado,Matrícula,382.07,3
2370,2023-11-27 08:02:36,2023-II,Otras,Desarrollo Rural,Privado,Validado,Examen,222.95,3
115,2023-11-27 08:29:00,2023-II,RRNN,Ing. Forestal,Privado,Validado,Examen,188.54,2
2717,2023-11-27 08:58:57,2023-II,Económicas,Administración,Estatal,Observado,Matrícula,490.33,1
1187,2023-11-27 11:10:09,2023-II,Agronomía,Agronomía,Estatal,Validado,Constancias,68.0,3
4327,2023-11-27 15:27:03,2023-II,Agronomía,Agronomía,Estatal,Observado,Examen,207.34,1
1490,2023-11-27 22:38:17,2023-II,RRNN,Ing. Forestal,Estatal,Validado,Matrícula,401.24,3
4272,2023-11-27 22:47:27,2023-II,Económicas,Administración,Estatal,Validado,Examen,188.89,2
2109,2023-11-28 02:29:00,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,197.25,3
3479,2023-11-28 12:01:43,2023-II,Económicas,Economía,Estatal,Validado,Matrícula,496.63,3
1104,2023-11-28 13:30:22,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,176.76,3
1969,2023-11-29 12:51:01,2023-II,Otras,Desarrollo Rural,Estatal,Observado,Examen,175.1,1
1312,2023-11-29 16:03:49,2023-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,168.01,2
4058,2023-11-30 04:57:39,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,227.81,3
1061,2023-11-30 06:54:23,2023-II,Económicas,Contabilidad,Estatal,Validado,Inscripción,280.56,3
3320,2023-11-30 07:26:04,2023-II,Económicas,Contabilidad,Privado,Pendiente,Matrícula,471.11,1
3339,2023-11-30 13:06:46,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,286.77,3
1420,2023-11-30 13:16:48,2023-II,RRNN,Ing. RRNN,Estatal,Validado,Examen,212.46,2
2394,2023-11-30 16:01:51,2023-II,RRNN,Ing. Conser. Suelos,Estatal,Pendiente,Inscripción,268.37,1
591,2023-11-30 17:43:01,2023-II,Otras,Ing. Mecánica,Privado,Pendiente,Inscripción,281.79,1
4515,2023-12-01 01:16:05,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Inscripción,289.62,1
2310,2023-12-01 02:36:51,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,172.18,2
3445,2023-12-01 04:25:34,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,54.97,2
2769,2023-12-01 05:27:20,2023-II,Zootecnia,Zootecnia,Privado,Validado,Matrícula,383.55,3
4141,2023-12-01 10:10:49,2023-II,Económicas,Contabilidad,Estatal,Validado,Matrícula,454.84,3
2533,2023-12-01 17:49:09,2023-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,240.03,3
894,2023-12-01 19:38:33,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,212.74,2
525,2023-12-01 23:29:36,2023-II,RRNN,Ing. Ambiental,Estatal,Validado,Examen,197.45,3
501,2023-12-02 00:40:45,2023-II,Agronomía,Agronomía,Estatal,Validado,Examen,168.51,2
842,2023-12-02 07:40:11,2023-II,RRNN,Ing. Ambiental,Estatal,Validado,Examen,216.37,2
195,2023-12-02 08:34:01,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,204.75,1
1144,2023-12-02 12:33:47,2023-II,Agronomía,Agronomía,Privado,Validado,Matrícula,402.67,3
4747,2023-12-02 13:40:03,2023-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,297.92,1
2910,2023-12-02 14:28:44,2023-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,294.12,3
1569,2023-12-02 14:59:40,2023-II,Agronomía,Agronomía,Estatal,Pendiente,Matrícula,398.57,1
3756,2023-12-02 23:17:10,2023-II,RRNN,Ing. Conser. Suelos,Privado,Pendiente,Inscripción,249.58,1
4867,2023-12-03 08:54:01,2023-II,Económicas,Economía,Estatal,Validado,Matrícula,408.52,3
3156,2023-12-03 21:29:13,2023-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Inscripción,202.59,1
2579,2023-12-04 04:50:32,2023-II,Agronomía,Agronomía,Privado,Validado,Inscripción,251.62,2
4127,2023-12-04 08:55:40,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Examen,204.48,3
2797,2023-12-04 09:51:35,2023-II,Zootecnia,Zootecnia,Privado,Validado,Examen,212.68,3
837,2023-12-04 14:00:00,2023-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,284.75,2
216,2023-12-04 21:19:56,2023-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,268.06,2
1109,2023-12-05 03:21:53,2023-II,RRNN,Ing. Ambiental,Estatal,Observado,Examen,221.35,1
2624,2023-12-05 03:57:36,2023-II,Zootecnia,Zootecnia,Privado,Observado,Inscripción,232.72,1
1446,2023-12-05 12:21:04,2023-II,Agronomía,Agronomía,Privado,Validado,Inscripción,251.34,3
1285,2023-12-05 12:48:31,2023-II,Agronomía,Agronomía,Privado,Pendiente,Inscripción,284.36,1
1166,2023-12-05 13:53:50,2023-II,Zootecnia,Zootecnia,Privado,Validado,Examen,226.16,3
3861,2023-12-05 22:01:02,2023-II,Zootecnia,Zootecnia,Privado,Pendiente,Examen,196.96,1
2353,2023-12-05 23:01:50,2023-II,RRNN,Ing. Ambiental,Privado,Validado,Inscripción,214.45,2
2078,2023-12-06 09:49:52,2023-II,Económicas,Administración,Privado,Validado,Matrícula,429.42,3
